,N3n_LON,N3n_LAT,N3n_DATE,N3n_NAME,P_l_LON,P_l_LAT,P_l_DATE,P_l_NAME,O2o_LON,O2o_LAT,O2o_DATE,O2o_NAME
351,26.85,34.779,2019-04-16 00:00:00,6902873,23.354,34.882,2019-03-11 00:00:00,6901775,26.974,34.926,2019-04-04 00:00:00,6902871
352,6.578,40.26,2019-04-17 00:00:00,6901657,25.396,33.195,2019-03-11 00:00:00,6902898,27.052,34.779,2019-04-04 00:00:00,6902873
353,7.818,43.411,2019-04-17 00:00:00,6902969,27.003,34.789,2019-03-11 00:00:00,6902900,3.26,40.952,2019-04-05 00:00:00,6902803
354,9.674,38.672,2019-04-17 00:00:00,6903238,26.509,35.089,2019-03-12 00:00:00,6902872,7.687,41.249,2019-04-05 00:00:00,6902804
355,17.546,42.037,2019-04-17 00:00:00,6903250,28.976,35.783,2019-03-12 00:00:00,6902874,12.562,39.452,2019-04-05 00:00:00,6902903
356,17.642,34.143,2019-04-17 00:00:00,6903237,7.153,39.624,2019-03-13 00:00:00,6901657,23.367,35.001,2019-04-05 00:00:00,6901775
357,25.542,34.547,2019-04-17 00:00:00,6902872,8.11,42.264,2019-03-13 00:00:00,6902901,25.756,34.655,2019-04-05 00:00:00,6902872
358,7.793,43.418,2019-04-18 00:00:00,6902969,10.065,39.506,2019-03-13 00:00:00,6903238,28.195,35.756,2019-04-05 00:00:00,6902874
359,8.055,42.908,2019-04-18 00:00:00,6902901,17.963,34.35,2019-03-13 00:00:00,6903237,-3.161,36.118,2019-04-06 00:00:00,6903266
360,15.091,42.938,2019-04-18 00:00:00,6903263,18.312,41.628,2019-03-13 00:00:00,6903250,19.048,36.907,2019-04-06 00:00:00,6902870
361,15.845,35.869,2019-04-18 00:00:00,6903249,26.985,34.698,2019-03-13 00:00:00,6902873,19.141,36.882,2019-04-06 00:00:00,6902875
362,19.082,36.843,2019-04-18 00:00:00,6902870,27.035,34.758,2019-03-13 00:00:00,6902871,26.957,34.913,2019-04-06 00:00:00,6902871
363,19.236,36.937,2019-04-18 00:00:00,6903262,28.934,35.489,2019-03-13 00:00:00,6902904,29.149,35.675,2019-04-06 00:00:00,6902904
364,19.266,36.709,2019-04-18 00:00:00,6902875,29.132,35.267,2019-03-13 00:00:00,6902902,34.742,33.729,2019-04-06 00:00:00,6901773
365,24.89,40.452,2019-04-18 00:00:00,6903283,15.74,36.656,2019-03-14 00:00:00,6903249,-3.259,35.836,2019-04-07 00:00:00,6903266
366,26.56,34.854,2019-04-18 00:00:00,6902871,16.989,36.513,2019-03-14 00:00:00,6901862,5.599,39.36,2019-04-07 00:00:00,6901774
367,26.851,34.731,2019-04-18 00:00:00,6902873,23.343,34.858,2019-03-14 00:00:00,6901775,9.942,38.865,2019-04-07 00:00:00,6903238
368,28.934,35.614,2019-04-18 00:00:00,6902904,24.51,40.086,2019-03-14 00:00:00,6903283,17.659,41.924,2019-04-07 00:00:00,6903250
369,12.636,39.445,2019-04-19 00:00:00,6902903,25.376,33.185,2019-03-14 00:00:00,6902898,17.8,34.017,2019-04-07 00:00:00,6903237
370,22.713,34.09,2019-04-19 00:00:00,6903246,26.458,35.056,2019-03-14 00:00:00,6902872,25.695,34.626,2019-04-07 00:00:00,6902872
371,23.064,35.254,2019-04-19 00:00:00,6901775,28.952,35.821,2019-03-14 00:00:00,6902874,28.09,35.607,2019-04-07 00:00:00,6902874
372,25.485,34.551,2019-04-19 00:00:00,6902872,12.621,39.363,2019-03-15 00:00:00,6902903,-3.097,35.689,2019-04-08 00:00:00,6903266
373,-0.828,36.604,2019-04-20 00:00:00,6903266,22.669,34.753,2019-03-15 00:00:00,6903246,15.086,42.944,2019-04-08 00:00:00,6903263
374,3.754,40.765,2019-04-20 00:00:00,6902803,27.023,34.698,2019-03-15 00:00:00,6902873,15.525,36.268,2019-04-08 00:00:00,6903249
375,7.774,41.641,2019-04-20 00:00:00,6902804,27.042,34.756,2019-03-15 00:00:00,6902871,19.03,36.923,2019-04-08 00:00:00,6902870
376,19.081,36.813,2019-04-20 00:00:00,6902870,27.195,34.997,2019-03-15 00:00:00,6903247,19.113,36.862,2019-04-08 00:00:00,6902875
377,19.271,36.698,2019-04-20 00:00:00,6902875,3.833,40.942,2019-03-16 00:00:00,6902803,19.271,36.958,2019-04-08 00:00:00,6903262
378,26.515,34.853,2019-04-20 00:00:00,6902871,7.411,40.447,2019-03-16 00:00:00,6902804,21.308,36.073,2019-04-08 00:00:00,6901772
379,26.851,34.729,2019-04-20 00:00:00,6902873,8.15,42.336,2019-03-16 00:00:00,6902901,24.894,40.435,2019-04-08 00:00:00,6903283
380,34.821,33.928,2019-04-20 00:00:00,6901773,26.422,35.027,2019-03-16 00:00:00,6902872,26.929,34.868,2019-04-08 00:00:00,6902871
381,-0.659,36.799,2019-04-21 00:00:00,6903266,28.93,35.514,2019-03-16 00:00:00,6902904,27.035,34.823,2019-04-08 00:00:00,6902873
382,6.313,39.653,2019-04-21 00:00:00,6901774,29.151,35.216,2019-03-16 00:00:00,6902902,-2.84,35.724,2019-04-09 00:00:00,6903266
383,8.06,42.967,2019-04-21 00:00:00,6902901,34.688,33.72,2019-03-16 00:00:00,6901773,22.542,34.126,2019-04-09 00:00:00,6903246
384,25.428,34.532,2019-04-21 00:00:00,6902872,6.521,39.232,2019-03-17 00:00:00,6901774,25.677,34.581,2019-04-09 00:00:00,6902872
385,28.904,35.584,2019-04-21 00:00:00,6902904,23.317,34.885,2019-03-17 00:00:00,6901775,26.673,34.966,2019-04-09 00:00:00,6903247
386,-0.647,36.913,2019-04-22 00:00:00,6903266,25.448,33.251,2019-03-17 00:00:00,6902898,28.055,35.552,2019-04-09 00:00:00,6902874
387,9.624,38.575,2019-04-22 00:00:00,6903238,27.063,34.703,2019-03-17 00:00:00,6902873,29.082,35.652,2019-04-09 00:00:00,6902904
388,17.688,34.23,2019-04-22 00:00:00,6903237,27.064,34.761,2019-03-17 00:00:00,6902871,-2.404,35.744,2019-04-10 00:00:00,6903266
389,17.796,41.61,2019-04-22 00:00:00,6903250,9.991,39.428,2019-03-18 00:00:00,6903238,3.355,40.916,2019-04-10 00:00:00,6902803
390,19.08,36.782,2019-04-22 00:00:00,6902870,18.022,41.669,2019-03-18 00:00:00,6903250,6.67,40.057,2019-04-10 00:00:00,6901657
391,19.281,36.712,2019-04-22 00:00:00,6902875,18.127,34.2,2019-03-18 00:00:00,6903237,7.76,41.412,2019-04-10 00:00:00,6902804
392,21.573,36.476,2019-04-22 00:00:00,6901772,20.961,36.419,2019-03-18 00:00:00,6901772,19.039,36.923,2019-04-10 00:00:00,6902870
393,26.477,34.821,2019-04-22 00:00:00,6902871,26.236,34.942,2019-03-18 00:00:00,6902872,19.136,36.833,2019-04-10 00:00:00,6902875
394,26.864,34.707,2019-04-22 00:00:00,6902873,8.153,42.412,2019-03-19 00:00:00,6902901,26.851,34.856,2019-04-10 00:00:00,6902871
395,-0.665,36.97,2019-04-23 00:00:00,6903266,15.778,36.646,2019-03-19 00:00:00,6903249,27.004,34.862,2019-04-10 00:00:00,6902873
396,15.093,42.94,2019-04-23 00:00:00,6903263,17.122,36.457,2019-03-19 00:00:00,6901862,-2.058,35.546,2019-04-11 00:00:00,6903266
397,16.122,35.747,2019-04-23 00:00:00,6903249,18.901,37.066,2019-03-19 00:00:00,6903262,25.647,34.564,2019-04-11 00:00:00,6902872
398,19.24,36.891,2019-04-23 00:00:00,6903262,24.859,40.051,2019-03-19 00:00:00,6903283,28.019,35.497,2019-04-11 00:00:00,6902874
399,25.436,34.503,2019-04-23 00:00:00,6902872,27.073,34.711,2019-03-19 00:00:00,6902873,-1.923,35.34,2019-04-12 00:00:00,6903266
400,27.836,35.292,2019-04-23 00:00:00,6902874,27.082,34.772,2019-03-19 00:00:00,6902871,9.799,38.779,2019-04-12 00:00:00,6903238
401,-0.693,36.983,2019-04-24 00:00:00,6903266,28.942,35.539,2019-03-19 00:00:00,6902904,12.568,39.489,2019-04-12 00:00:00,6902903
402,6.837,40.509,2019-04-24 00:00:00,6901657,29.164,35.176,2019-03-19 00:00:00,6902902,17.681,34.05,2019-04-12 00:00:00,6903237
403,8.03,42.987,2019-04-24 00:00:00,6902901,7.151,39.707,2019-03-20 00:00:00,6901657,17.819,42.078,2019-04-12 00:00:00,6903250
404,19.068,36.761,2019-04-24 00:00:00,6902870,18.91,37.041,2019-03-20 00:00:00,6902870,19.049,36.918,2019-04-12 00:00:00,6902870
405,19.286,36.727,2019-04-24 00:00:00,6902875,18.915,37.042,2019-03-20 00:00:00,6902875,19.171,36.806,2019-04-12 00:00:00,6902875
406,22.74,34.106,2019-04-24 00:00:00,6903246,22.522,34.602,2019-03-20 00:00:00,6903246,23.164,35.126,2019-04-12 00:00:00,6901775
407,26.442,34.803,2019-04-24 00:00:00,6902871,23.31,34.961,2019-03-20 00:00:00,6901775,26.798,34.856,2019-04-12 00:00:00,6902871
408,26.836,34.687,2019-04-24 00:00:00,6902873,25.6,33.334,2019-03-20 00:00:00,6902898,26.973,34.865,2019-04-12 00:00:00,6902873
409,28.835,35.573,2019-04-24 00:00:00,6902904,26.186,34.874,2019-03-20 00:00:00,6902872,-1.595,35.439,2019-04-13 00:00:00,6903266
410,-0.695,36.999,2019-04-25 00:00:00,6903266,27.195,35.081,2019-03-20 00:00:00,6903247,15.089,42.944,2019-04-13 00:00:00,6903263
411,3.857,40.789,2019-04-25 00:00:00,6902803,28.881,35.936,2019-03-20 00:00:00,6902874,15.611,36.147,2019-04-13 00:00:00,6903249
412,7.676,41.669,2019-04-25 00:00:00,6902804,3.709,41.069,2019-03-21 00:00:00,6902803,19.254,36.98,2019-04-13 00:00:00,6903262
413,25.477,34.487,2019-04-25 00:00:00,6902872,7.548,40.564,2019-03-21 00:00:00,6902804,24.856,40.469,2019-04-13 00:00:00,6903283
414,27.847,35.293,2019-04-25 00:00:00,6902874,27.092,34.789,2019-03-21 00:00:00,6902871,25.606,34.56,2019-04-13 00:00:00,6902872
415,-0.702,36.996,2019-04-26 00:00:00,6903266,27.094,34.724,2019-03-21 00:00:00,6902873,34.777,33.79,2019-04-13 00:00:00,6901773
416,7.505,43.46,2019-04-26 00:00:00,6902969,8.095,42.432,2019-03-22 00:00:00,6902901,-1.323,35.743,2019-04-14 00:00:00,6903266
417,12.614,39.396,2019-04-26 00:00:00,6902903,12.534,39.37,2019-03-22 00:00:00,6902903,5.981,39.608,2019-04-14 00:00:00,6901774
418,19.059,36.737,2019-04-26 00:00:00,6902870,26.132,34.842,2019-03-22 00:00:00,6902872,19.067,36.9,2019-04-14 00:00:00,6902870
419,19.276,36.732,2019-04-26 00:00:00,6902875,28.857,35.974,2019-03-22 00:00:00,6902874,19.221,36.767,2019-04-14 00:00:00,6902875
420,26.429,34.774,2019-04-26 00:00:00,6902871,29.023,35.565,2019-03-22 00:00:00,6902904,22.708,34.055,2019-04-14 00:00:00,6903246
421,26.86,34.656,2019-04-26 00:00:00,6902873,29.2,35.221,2019-03-22 00:00:00,6902902,26.734,34.841,2019-04-14 00:00:00,6902871
422,8.017,43.004,2019-04-27 00:00:00,6902901,9.945,39.291,2019-03-23 00:00:00,6903238,26.905,34.828,2019-04-14 00:00:00,6902873
423,9.552,38.465,2019-04-27 00:00:00,6903238,18.037,34.024,2019-03-23 00:00:00,6903237,-1.243,35.974,2019-04-15 00:00:00,6903266
424,17.777,34.275,2019-04-27 00:00:00,6903237,18.232,41.93,2019-03-23 00:00:00,6903250,3.527,40.858,2019-04-15 00:00:00,6902803
425,18.147,41.637,2019-04-27 00:00:00,6903250,23.297,35.025,2019-03-23 00:00:00,6901775,7.817,41.565,2019-04-15 00:00:00,6902804
426,25.499,34.447,2019-04-27 00:00:00,6902872,25.662,33.4,2019-03-23 00:00:00,6902898,21.434,36.165,2019-04-15 00:00:00,6901772
427,27.858,35.294,2019-04-27 00:00:00,6902874,27.095,34.812,2019-03-23 00:00:00,6902871,25.59,34.544,2019-04-15 00:00:00,6902872
428,28.801,35.6,2019-04-27 00:00:00,6902904,27.104,34.726,2019-03-23 00:00:00,6902873,-1.238,36.166,2019-04-16 00:00:00,6903266
429,34.761,34.066,2019-04-27 00:00:00,6901773,34.802,33.663,2019-03-23 00:00:00,6901773,7.835,43.407,2019-04-16 00:00:00,6902969
430,6.532,39.534,2019-04-28 00:00:00,6901774,5.967,38.879,2019-03-24 00:00:00,6901774,19.073,36.878,2019-04-16 00:00:00,6902870
431,16.398,35.743,2019-04-28 00:00:00,6903249,15.098,43.009,2019-03-24 00:00:00,6903263,19.249,36.734,2019-04-16 00:00:00,6902875
432,19.261,36.809,2019-04-28 00:00:00,6903262,15.834,36.579,2019-03-24 00:00:00,6903249,26.638,34.845,2019-04-16 00:00:00,6902871
433,21.386,36.674,2019-04-29 00:00:00,6901772,17.178,36.468,2019-03-24 00:00:00,6901862,26.85,34.779,2019-04-16 00:00:00,6902873
434,22.831,34.142,2019-04-29 00:00:00,6903246,19.06,36.917,2019-03-24 00:00:00,6903262,-1.267,36.322,2019-04-17 00:00:00,6903266
435,3.864,40.68,2019-04-30 00:00:00,6902803,24.786,40.32,2019-03-24 00:00:00,6903283,6.578,40.26,2019-04-17 00:00:00,6901657
436,7.581,41.749,2019-04-30 00:00:00,6902804,26.052,34.83,2019-03-24 00:00:00,6902872,7.818,43.411,2019-04-17 00:00:00,6902969
437,8.025,43.03,2019-04-30 00:00:00,6902901,28.833,36.012,2019-03-24 00:00:00,6902874,9.674,38.672,2019-04-17 00:00:00,6903238
438,28.853,35.624,2019-04-30 00:00:00,6902904,8.102,42.412,2019-03-25 00:00:00,6902901,17.546,42.037,2019-04-17 00:00:00,6903250
439,-0.988,37.057,2019-05-01 00:00:00,6903266,19.011,36.947,2019-03-25 00:00:00,6902870,17.642,34.143,2019-04-17 00:00:00,6903237
440,7.11,40.572,2019-05-01 00:00:00,6901657,19.032,36.95,2019-03-25 00:00:00,6902875,25.542,34.547,2019-04-17 00:00:00,6902872
441,7.346,43.423,2019-05-01 00:00:00,6902969,21.004,36.201,2019-03-25 00:00:00,6901772,15.091,42.938,2019-04-18 00:00:00,6903263
442,19.007,36.696,2019-05-01 00:00:00,6902870,22.675,34.435,2019-03-25 00:00:00,6903246,15.845,35.869,2019-04-18 00:00:00,6903249
443,19.216,36.691,2019-05-01 00:00:00,6902875,27.086,34.833,2019-03-25 00:00:00,6902871,19.082,36.843,2019-04-18 00:00:00,6902870
444,26.416,34.74,2019-05-01 00:00:00,6902871,27.093,35.104,2019-03-25 00:00:00,6903247,19.236,36.937,2019-04-18 00:00:00,6903262
445,26.861,34.627,2019-05-01 00:00:00,6902873,27.095,34.728,2019-03-25 00:00:00,6902873,19.266,36.709,2019-04-18 00:00:00,6902875
446,9.369,38.405,2019-05-02 00:00:00,6903238,29.104,35.315,2019-03-25 00:00:00,6902902,24.89,40.452,2019-04-18 00:00:00,6903283
447,17.97,34.3,2019-05-02 00:00:00,6903237,29.121,35.601,2019-03-25 00:00:00,6902904,26.56,34.854,2019-04-18 00:00:00,6902871
448,18.131,41.929,2019-05-02 00:00:00,6903250,3.237,41.054,2019-03-26 00:00:00,6902803,26.851,34.731,2019-04-18 00:00:00,6902873
449,25.434,34.42,2019-05-02 00:00:00,6902872,7.568,40.798,2019-03-26 00:00:00,6902804,28.934,35.614,2019-04-18 00:00:00,6902904
450,27.885,35.296,2019-05-02 00:00:00,6902874,23.311,35.0,2019-03-26 00:00:00,6901775,-1.193,36.44,2019-04-19 00:00:00,6903266
451,7.997,43.042,2019-05-03 00:00:00,6902901,25.54,33.375,2019-03-26 00:00:00,6902898,7.754,43.422,2019-04-19 00:00:00,6902969
452,12.591,39.4,2019-05-03 00:00:00,6902903,26.008,34.792,2019-03-26 00:00:00,6902872,12.636,39.445,2019-04-19 00:00:00,6902903
453,16.468,35.774,2019-05-03 00:00:00,6903249,28.809,36.051,2019-03-26 00:00:00,6902874,22.713,34.09,2019-04-19 00:00:00,6903246
454,19.206,36.711,2019-05-03 00:00:00,6903262,7.038,39.879,2019-03-27 00:00:00,6901657,23.064,35.254,2019-04-19 00:00:00,6901775
455,28.938,35.632,2019-05-03 00:00:00,6902904,27.064,34.861,2019-03-27 00:00:00,6902871,25.485,34.551,2019-04-19 00:00:00,6902872
456,22.874,34.149,2019-05-04 00:00:00,6903246,27.083,34.735,2019-03-27 00:00:00,6902873,-0.828,36.604,2019-04-20 00:00:00,6903266
457,34.605,33.846,2019-05-04 00:00:00,6901773,8.149,42.449,2019-03-28 00:00:00,6902901,3.754,40.765,2019-04-20 00:00:00,6902803
458,3.959,40.619,2019-05-05 00:00:00,6902803,9.985,39.144,2019-03-28 00:00:00,6903238,7.721,43.424,2019-04-20 00:00:00,6902969
459,6.465,39.139,2019-05-05 00:00:00,6901774,17.971,34.089,2019-03-28 00:00:00,6903237,7.774,41.641,2019-04-20 00:00:00,6902804
460,7.509,41.827,2019-05-05 00:00:00,6902804,18.0,42.03,2019-03-28 00:00:00,6903250,19.081,36.813,2019-04-20 00:00:00,6902870
461,-1.157,37.167,2019-05-06 00:00:00,6903266,25.981,34.77,2019-03-28 00:00:00,6902872,19.271,36.698,2019-04-20 00:00:00,6902875
462,7.984,43.037,2019-05-06 00:00:00,6902901,28.675,36.098,2019-03-28 00:00:00,6902874,26.515,34.853,2019-04-20 00:00:00,6902871
463,18.9,36.687,2019-05-06 00:00:00,6902870,28.965,35.381,2019-03-28 00:00:00,6902902,26.851,34.729,2019-04-20 00:00:00,6902873
464,19.15,36.661,2019-05-06 00:00:00,6902875,29.189,35.639,2019-03-28 00:00:00,6902904,34.821,33.928,2019-04-20 00:00:00,6901773
465,21.067,36.72,2019-05-06 00:00:00,6901772,12.567,39.408,2019-03-29 00:00:00,6902903,-0.659,36.799,2019-04-21 00:00:00,6903266
466,26.434,34.721,2019-05-06 00:00:00,6902871,15.083,42.953,2019-03-29 00:00:00,6903263,6.313,39.653,2019-04-21 00:00:00,6901774
467,26.915,34.575,2019-05-06 00:00:00,6902873,15.846,36.449,2019-03-29 00:00:00,6903249,7.687,43.427,2019-04-21 00:00:00,6902969
468,29.013,35.615,2019-05-06 00:00:00,6902904,17.317,36.483,2019-03-29 00:00:00,6901862,8.06,42.967,2019-04-21 00:00:00,6902901
469,9.36,38.409,2019-05-07 00:00:00,6903238,19.19,36.865,2019-03-29 00:00:00,6903262,25.428,34.532,2019-04-21 00:00:00,6902872
470,17.865,41.92,2019-05-07 00:00:00,6903250,23.338,34.983,2019-03-29 00:00:00,6901775,28.904,35.584,2019-04-21 00:00:00,6902904
471,18.071,34.299,2019-05-07 00:00:00,6903237,24.646,40.336,2019-03-29 00:00:00,6903283,-0.647,36.913,2019-04-22 00:00:00,6903266
472,25.41,34.461,2019-05-07 00:00:00,6902872,25.429,33.325,2019-03-29 00:00:00,6902898,7.64,43.428,2019-04-22 00:00:00,6902969
473,27.912,35.299,2019-05-07 00:00:00,6902874,27.046,34.882,2019-03-29 00:00:00,6902871,9.624,38.575,2019-04-22 00:00:00,6903238
474,7.434,40.539,2019-05-08 00:00:00,6901657,27.07,34.746,2019-03-29 00:00:00,6902873,17.688,34.23,2019-04-22 00:00:00,6903237
475,15.113,42.928,2019-05-08 00:00:00,6903263,19.103,36.875,2019-03-30 00:00:00,6902870,17.796,41.61,2019-04-22 00:00:00,6903250
476,16.507,35.524,2019-05-08 00:00:00,6903249,19.136,36.885,2019-03-30 00:00:00,6902875,19.08,36.782,2019-04-22 00:00:00,6902870
477,19.142,36.651,2019-05-08 00:00:00,6903262,22.684,34.308,2019-03-30 00:00:00,6903246,19.281,36.712,2019-04-22 00:00:00,6902875
478,24.419,40.37,2019-05-08 00:00:00,6903283,25.926,34.743,2019-03-30 00:00:00,6902872,21.573,36.476,2019-04-22 00:00:00,6901772
479,7.984,43.032,2019-05-09 00:00:00,6902901,26.967,35.045,2019-03-30 00:00:00,6903247,26.477,34.821,2019-04-22 00:00:00,6902871
480,22.937,34.094,2019-05-09 00:00:00,6903246,28.534,36.111,2019-03-30 00:00:00,6902874,26.864,34.707,2019-04-22 00:00:00,6902873
481,29.046,35.627,2019-05-09 00:00:00,6902904,34.604,33.656,2019-03-30 00:00:00,6901773,-0.665,36.97,2019-04-23 00:00:00,6903266
482,4.076,40.673,2019-05-10 00:00:00,6902803,3.175,41.024,2019-03-31 00:00:00,6902803,7.564,43.432,2019-04-23 00:00:00,6902969
483,7.449,41.844,2019-05-10 00:00:00,6902804,5.433,38.897,2019-03-31 00:00:00,6901774,15.093,42.94,2019-04-23 00:00:00,6903263
484,12.535,39.415,2019-05-10 00:00:00,6902903,7.632,41.05,2019-03-31 00:00:00,6902804,16.122,35.747,2019-04-23 00:00:00,6903249
485,22.542,35.692,2019-05-10 00:00:00,6901775,8.15,42.494,2019-03-31 00:00:00,6902901,19.24,36.891,2019-04-23 00:00:00,6903262
486,-1.351,37.214,2019-05-11 00:00:00,6903266,27.017,34.913,2019-03-31 00:00:00,6902871,25.436,34.503,2019-04-23 00:00:00,6902872
487,7.28,43.345,2019-05-11 00:00:00,6902969,27.052,34.757,2019-03-31 00:00:00,6902873,27.836,35.292,2019-04-23 00:00:00,6902874
488,18.855,36.703,2019-05-11 00:00:00,6902870,28.866,35.424,2019-03-31 00:00:00,6902902,-0.693,36.983,2019-04-24 00:00:00,6903266
489,19.144,36.635,2019-05-11 00:00:00,6902875,29.213,35.663,2019-03-31 00:00:00,6902904,6.837,40.509,2019-04-24 00:00:00,6901657
490,26.385,34.692,2019-05-11 00:00:00,6902871,21.172,36.072,2019-04-01 00:00:00,6901772,7.51,43.436,2019-04-24 00:00:00,6902969
491,26.992,34.612,2019-05-11 00:00:00,6902873,25.392,33.315,2019-04-01 00:00:00,6902898,8.03,42.987,2019-04-24 00:00:00,6902901
492,34.366,33.731,2019-05-11 00:00:00,6901773,25.861,34.714,2019-04-01 00:00:00,6902872,19.068,36.761,2019-04-24 00:00:00,6902870
493,5.736,38.764,2019-05-12 00:00:00,6901774,28.403,36.052,2019-04-01 00:00:00,6902874,19.286,36.727,2019-04-24 00:00:00,6902875
494,8.022,43.027,2019-05-12 00:00:00,6902901,10.044,39.009,2019-04-02 00:00:00,6903238,22.74,34.106,2019-04-24 00:00:00,6903246
495,9.278,38.469,2019-05-12 00:00:00,6903238,17.619,42.194,2019-04-02 00:00:00,6903250,26.442,34.803,2019-04-24 00:00:00,6902871
496,17.644,41.892,2019-05-12 00:00:00,6903250,17.905,34.069,2019-04-02 00:00:00,6903237,26.836,34.687,2019-04-24 00:00:00,6902873
497,18.165,34.275,2019-05-12 00:00:00,6903237,27.0,34.919,2019-04-02 00:00:00,6902871,28.835,35.573,2019-04-24 00:00:00,6902904
498,25.42,34.466,2019-05-12 00:00:00,6902872,27.052,34.765,2019-04-02 00:00:00,6902873,-0.695,36.999,2019-04-25 00:00:00,6903266
499,29.092,35.63,2019-05-12 00:00:00,6902904,6.863,39.999,2019-04-03 00:00:00,6901657,3.857,40.789,2019-04-25 00:00:00,6902803
500,15.133,42.945,2019-05-13 00:00:00,6903263,8.146,42.543,2019-04-03 00:00:00,6902901,7.676,41.669,2019-04-25 00:00:00,6902804
501,16.554,35.688,2019-05-13 00:00:00,6903249,15.08,42.949,2019-04-03 00:00:00,6903263,25.477,34.487,2019-04-25 00:00:00,6902872
502,19.126,36.558,2019-05-13 00:00:00,6903262,15.726,36.48,2019-04-03 00:00:00,6903249,27.847,35.293,2019-04-25 00:00:00,6902874
503,20.905,36.626,2019-05-13 00:00:00,6901772,17.576,36.589,2019-04-03 00:00:00,6901862,-0.702,36.996,2019-04-26 00:00:00,6903266
504,24.479,40.315,2019-05-13 00:00:00,6903283,19.259,36.896,2019-04-03 00:00:00,6903262,7.505,43.46,2019-04-26 00:00:00,6902969
505,22.967,34.082,2019-05-14 00:00:00,6903246,24.757,40.425,2019-04-03 00:00:00,6903283,12.614,39.396,2019-04-26 00:00:00,6902903
506,4.107,40.721,2019-05-15 00:00:00,6902803,25.805,34.687,2019-04-03 00:00:00,6902872,19.059,36.737,2019-04-26 00:00:00,6902870
507,7.374,41.779,2019-05-15 00:00:00,6902804,28.299,35.904,2019-04-03 00:00:00,6902874,19.276,36.732,2019-04-26 00:00:00,6902875
508,7.553,40.554,2019-05-15 00:00:00,6901657,28.793,35.445,2019-04-03 00:00:00,6902902,26.429,34.774,2019-04-26 00:00:00,6902871
509,8.0,42.982,2019-05-15 00:00:00,6902901,29.19,35.655,2019-04-03 00:00:00,6902904,26.86,34.656,2019-04-26 00:00:00,6902873
510,29.145,35.658,2019-05-15 00:00:00,6902904,19.061,36.897,2019-04-04 00:00:00,6902870,8.017,43.004,2019-04-27 00:00:00,6902901
511,-1.511,37.252,2019-05-16 00:00:00,6903266,19.151,36.895,2019-04-04 00:00:00,6902875,9.552,38.465,2019-04-27 00:00:00,6903238
512,18.838,36.708,2019-05-16 00:00:00,6902870,22.479,34.184,2019-04-04 00:00:00,6903246,17.777,34.275,2019-04-27 00:00:00,6903237
513,19.115,36.602,2019-05-16 00:00:00,6902875,25.433,33.309,2019-04-04 00:00:00,6902898,18.147,41.637,2019-04-27 00:00:00,6903250
514,26.361,34.679,2019-05-16 00:00:00,6902871,26.821,35.039,2019-04-04 00:00:00,6903247,25.499,34.447,2019-04-27 00:00:00,6902872
515,26.961,34.705,2019-05-16 00:00:00,6902873,26.974,34.926,2019-04-04 00:00:00,6902871,27.858,35.294,2019-04-27 00:00:00,6902874
516,9.231,38.45,2019-05-17 00:00:00,6903238,27.052,34.779,2019-04-04 00:00:00,6902873,28.801,35.6,2019-04-27 00:00:00,6902904
517,12.591,39.451,2019-05-17 00:00:00,6902903,3.26,40.952,2019-04-05 00:00:00,6902803,34.761,34.066,2019-04-27 00:00:00,6901773
518,17.678,41.792,2019-05-17 00:00:00,6903250,7.687,41.249,2019-04-05 00:00:00,6902804,6.532,39.534,2019-04-28 00:00:00,6901774
519,18.297,34.234,2019-05-17 00:00:00,6903237,12.562,39.452,2019-04-05 00:00:00,6902903,16.398,35.743,2019-04-28 00:00:00,6903249
520,22.177,35.635,2019-05-17 00:00:00,6901775,23.367,35.001,2019-04-05 00:00:00,6901775,19.261,36.809,2019-04-28 00:00:00,6903262
521,25.435,34.469,2019-05-17 00:00:00,6902872,25.756,34.655,2019-04-05 00:00:00,6902872,21.386,36.674,2019-04-29 00:00:00,6901772
522,7.952,42.947,2019-05-18 00:00:00,6902901,28.195,35.756,2019-04-05 00:00:00,6902874,22.831,34.142,2019-04-29 00:00:00,6903246
523,15.144,42.955,2019-05-18 00:00:00,6903263,-3.161,36.118,2019-04-06 00:00:00,6903266,3.864,40.68,2019-04-30 00:00:00,6902803
524,16.611,35.519,2019-05-18 00:00:00,6903249,8.147,42.617,2019-04-06 00:00:00,6902901,7.581,41.749,2019-04-30 00:00:00,6902804
525,19.076,36.437,2019-05-18 00:00:00,6903262,19.048,36.907,2019-04-06 00:00:00,6902870,8.025,43.03,2019-04-30 00:00:00,6902901
526,24.521,40.351,2019-05-18 00:00:00,6903283,19.141,36.882,2019-04-06 00:00:00,6902875,28.853,35.624,2019-04-30 00:00:00,6902904
527,29.167,35.732,2019-05-18 00:00:00,6902904,26.957,34.913,2019-04-06 00:00:00,6902871,-0.988,37.057,2019-05-01 00:00:00,6903266
528,34.243,33.771,2019-05-18 00:00:00,6901773,28.711,35.477,2019-04-06 00:00:00,6902902,7.11,40.572,2019-05-01 00:00:00,6901657
529,5.057,38.484,2019-05-19 00:00:00,6901774,29.149,35.675,2019-04-06 00:00:00,6902904,7.346,43.423,2019-05-01 00:00:00,6902969
530,23.022,34.076,2019-05-19 00:00:00,6903246,34.742,33.729,2019-04-06 00:00:00,6901773,19.007,36.696,2019-05-01 00:00:00,6902870
