,lon,lat,time,name,ID
91,27.107,34.905,2019-02-21 00:00:00,6902900.0,6902900.0
92,12.697,39.287,2019-02-22 00:00:00,6902903.0,6902903.0
93,15.447,37.536,2019-02-22 00:00:00,6903249.0,6903249.0
94,24.247,40.147,2019-02-22 00:00:00,6903283.0,6903283.0
95,27.14,35.213,2019-02-22 00:00:00,6902872.0,6902872.0
96,34.448,33.357,2019-02-23 00:00:00,6901773.0,6901773.0
97,4.258,40.368,2019-02-24 00:00:00,6902803.0,6902803.0
98,27.076,35.189,2019-02-24 00:00:00,6902872.0,6902872.0
99,28.103,34.129,2019-02-25 00:00:00,6901764.0,6901764.0
100,17.947,34.594,2019-02-26 00:00:00,6903237.0,6903237.0
101,27.042,35.141,2019-02-26 00:00:00,6902872.0,6902872.0
102,28.145,34.138,2019-02-26 00:00:00,6901764.0,6901764.0
103,15.436,37.255,2019-02-27 00:00:00,6903249.0,6903249.0
104,24.172,40.136,2019-02-27 00:00:00,6903283.0,6903283.0
105,26.981,34.974,2019-02-27 00:00:00,6902900.0,6902900.0
106,28.207,34.132,2019-02-27 00:00:00,6901764.0,6901764.0
107,28.267,34.113,2019-02-28 00:00:00,6901764.0,6901764.0
108,4.432,40.4,2019-03-01 00:00:00,6902803.0,6902803.0
109,12.669,39.342,2019-03-01 00:00:00,6902903.0,6902903.0
110,28.317,34.085,2019-03-01 00:00:00,6901764.0,6901764.0
111,23.393,34.77,2019-03-02 00:00:00,6901775.0,6901775.0
112,28.357,34.07,2019-03-02 00:00:00,6901764.0,6901764.0
113,34.493,33.351,2019-03-02 00:00:00,6901773.0,6901773.0
114,5.825,40.134,2019-03-03 00:00:00,6901774.0,6901774.0
115,10.077,39.545,2019-03-03 00:00:00,6903238.0,6903238.0
116,17.88,34.548,2019-03-03 00:00:00,6903237.0,6903237.0
117,28.386,34.058,2019-03-03 00:00:00,6901764.0,6901764.0
118,15.534,36.816,2019-03-04 00:00:00,6903249.0,6903249.0
119,24.211,40.094,2019-03-04 00:00:00,6903283.0,6903283.0
120,26.888,35.125,2019-03-04 00:00:00,6902872.0,6902872.0
121,28.413,34.06,2019-03-04 00:00:00,6901764.0,6901764.0
122,23.348,34.839,2019-03-05 00:00:00,6901775.0,6901775.0
123,26.951,34.843,2019-03-05 00:00:00,6902900.0,6902900.0
124,28.43,34.062,2019-03-05 00:00:00,6901764.0,6901764.0
125,4.257,40.738,2019-03-06 00:00:00,6902803.0,6902803.0
126,26.808,35.13,2019-03-06 00:00:00,6902872.0,6902872.0
127,28.44,34.063,2019-03-06 00:00:00,6901764.0,6901764.0
128,28.44,34.052,2019-03-07 00:00:00,6901764.0,6901764.0
129,10.086,39.534,2019-03-08 00:00:00,6903238.0,6903238.0
130,12.657,39.319,2019-03-08 00:00:00,6902903.0,6902903.0
131,17.922,34.476,2019-03-08 00:00:00,6903237.0,6903237.0
132,18.166,41.788,2019-03-08 00:00:00,6903250.0,6903250.0
133,23.341,34.887,2019-03-08 00:00:00,6901775.0,6901775.0
134,26.703,35.123,2019-03-08 00:00:00,6902872.0,6902872.0
135,26.948,34.823,2019-03-08 00:00:00,6902900.0,6902900.0
136,28.446,34.041,2019-03-08 00:00:00,6901764.0,6901764.0
137,29.042,35.713,2019-03-08 00:00:00,6902874.0,6902874.0
138,15.642,36.649,2019-03-09 00:00:00,6903249.0,6903249.0
139,24.852,40.094,2019-03-09 00:00:00,6903283.0,6903283.0
140,34.647,33.581,2019-03-09 00:00:00,6901773.0,6901773.0
141,6.498,39.738,2019-03-10 00:00:00,6901774.0,6901774.0
142,26.624,35.118,2019-03-10 00:00:00,6902872.0,6902872.0
143,27.223,34.879,2019-03-10 00:00:00,6903247.0,6903247.0
144,28.931,35.443,2019-03-10 00:00:00,6902904.0,6902904.0
145,29.009,35.748,2019-03-10 00:00:00,6902874.0,6902874.0
146,4.118,41.039,2019-03-11 00:00:00,6902803.0,6902803.0
147,7.469,40.463,2019-03-11 00:00:00,6902804.0,6902804.0
148,21.006,36.66,2019-03-11 00:00:00,6901772.0,6901772.0
149,27.003,34.789,2019-03-11 00:00:00,6902900.0,6902900.0
150,26.509,35.089,2019-03-12 00:00:00,6902872.0,6902872.0
151,28.976,35.783,2019-03-12 00:00:00,6902874.0,6902874.0
152,7.153,39.624,2019-03-13 00:00:00,6901657.0,6901657.0
153,8.11,42.264,2019-03-13 00:00:00,6902901.0,6902901.0
154,10.065,39.506,2019-03-13 00:00:00,6903238.0,6903238.0
155,17.963,34.35,2019-03-13 00:00:00,6903237.0,6903237.0
156,18.312,41.628,2019-03-13 00:00:00,6903250.0,6903250.0
157,26.985,34.698,2019-03-13 00:00:00,6902873.0,6902873.0
158,27.035,34.758,2019-03-13 00:00:00,6902871.0,6902871.0
159,28.934,35.489,2019-03-13 00:00:00,6902904.0,6902904.0
160,15.74,36.656,2019-03-14 00:00:00,6903249.0,6903249.0
161,26.458,35.056,2019-03-14 00:00:00,6902872.0,6902872.0
162,28.952,35.821,2019-03-14 00:00:00,6902874.0,6902874.0
163,12.621,39.363,2019-03-15 00:00:00,6902903.0,6902903.0
164,27.023,34.698,2019-03-15 00:00:00,6902873.0,6902873.0
165,27.042,34.756,2019-03-15 00:00:00,6902871.0,6902871.0
166,27.195,34.997,2019-03-15 00:00:00,6903247.0,6903247.0
167,8.15,42.336,2019-03-16 00:00:00,6902901.0,6902901.0
168,26.422,35.027,2019-03-16 00:00:00,6902872.0,6902872.0
169,28.93,35.514,2019-03-16 00:00:00,6902904.0,6902904.0
170,34.688,33.72,2019-03-16 00:00:00,6901773.0,6901773.0
171,6.521,39.232,2019-03-17 00:00:00,6901774.0,6901774.0
172,23.317,34.885,2019-03-17 00:00:00,6901775.0,6901775.0
173,27.063,34.703,2019-03-17 00:00:00,6902873.0,6902873.0
174,27.064,34.761,2019-03-17 00:00:00,6902871.0,6902871.0
175,9.991,39.428,2019-03-18 00:00:00,6903238.0,6903238.0
176,18.022,41.669,2019-03-18 00:00:00,6903250.0,6903250.0
177,18.127,34.2,2019-03-18 00:00:00,6903237.0,6903237.0
178,20.961,36.419,2019-03-18 00:00:00,6901772.0,6901772.0
179,26.236,34.942,2019-03-18 00:00:00,6902872.0,6902872.0
180,8.153,42.412,2019-03-19 00:00:00,6902901.0,6902901.0
181,15.778,36.646,2019-03-19 00:00:00,6903249.0,6903249.0
182,18.901,37.066,2019-03-19 00:00:00,6903262.0,6903262.0
183,24.859,40.051,2019-03-19 00:00:00,6903283.0,6903283.0
184,27.073,34.711,2019-03-19 00:00:00,6902873.0,6902873.0
185,27.082,34.772,2019-03-19 00:00:00,6902871.0,6902871.0
186,28.942,35.539,2019-03-19 00:00:00,6902904.0,6902904.0
187,7.151,39.707,2019-03-20 00:00:00,6901657.0,6901657.0
188,18.91,37.041,2019-03-20 00:00:00,6902870.0,6902870.0
189,18.915,37.042,2019-03-20 00:00:00,6902875.0,6902875.0
190,23.31,34.961,2019-03-20 00:00:00,6901775.0,6901775.0
191,26.186,34.874,2019-03-20 00:00:00,6902872.0,6902872.0
192,27.195,35.081,2019-03-20 00:00:00,6903247.0,6903247.0
193,28.881,35.936,2019-03-20 00:00:00,6902874.0,6902874.0
194,3.709,41.069,2019-03-21 00:00:00,6902803.0,6902803.0
195,27.092,34.789,2019-03-21 00:00:00,6902871.0,6902871.0
196,27.094,34.724,2019-03-21 00:00:00,6902873.0,6902873.0
197,12.534,39.37,2019-03-22 00:00:00,6902903.0,6902903.0
198,26.132,34.842,2019-03-22 00:00:00,6902872.0,6902872.0
199,28.857,35.974,2019-03-22 00:00:00,6902874.0,6902874.0
200,29.023,35.565,2019-03-22 00:00:00,6902904.0,6902904.0
201,9.945,39.291,2019-03-23 00:00:00,6903238.0,6903238.0
202,18.037,34.024,2019-03-23 00:00:00,6903237.0,6903237.0
203,18.232,41.93,2019-03-23 00:00:00,6903250.0,6903250.0
204,23.297,35.025,2019-03-23 00:00:00,6901775.0,6901775.0
205,27.095,34.812,2019-03-23 00:00:00,6902871.0,6902871.0
206,27.104,34.726,2019-03-23 00:00:00,6902873.0,6902873.0
207,34.802,33.663,2019-03-23 00:00:00,6901773.0,6901773.0
208,5.967,38.879,2019-03-24 00:00:00,6901774.0,6901774.0
209,15.834,36.579,2019-03-24 00:00:00,6903249.0,6903249.0
210,19.06,36.917,2019-03-24 00:00:00,6903262.0,6903262.0
211,24.786,40.32,2019-03-24 00:00:00,6903283.0,6903283.0
212,26.052,34.83,2019-03-24 00:00:00,6902872.0,6902872.0
213,28.833,36.012,2019-03-24 00:00:00,6902874.0,6902874.0
214,8.102,42.412,2019-03-25 00:00:00,6902901.0,6902901.0
215,19.011,36.947,2019-03-25 00:00:00,6902870.0,6902870.0
216,19.032,36.95,2019-03-25 00:00:00,6902875.0,6902875.0
217,21.004,36.201,2019-03-25 00:00:00,6901772.0,6901772.0
218,27.086,34.833,2019-03-25 00:00:00,6902871.0,6902871.0
219,27.093,35.104,2019-03-25 00:00:00,6903247.0,6903247.0
220,27.095,34.728,2019-03-25 00:00:00,6902873.0,6902873.0
221,29.121,35.601,2019-03-25 00:00:00,6902904.0,6902904.0
222,3.237,41.054,2019-03-26 00:00:00,6902803.0,6902803.0
223,7.568,40.798,2019-03-26 00:00:00,6902804.0,6902804.0
224,23.311,35.0,2019-03-26 00:00:00,6901775.0,6901775.0
225,26.008,34.792,2019-03-26 00:00:00,6902872.0,6902872.0
226,28.809,36.051,2019-03-26 00:00:00,6902874.0,6902874.0
227,7.038,39.879,2019-03-27 00:00:00,6901657.0,6901657.0
228,27.064,34.861,2019-03-27 00:00:00,6902871.0,6902871.0
229,27.083,34.735,2019-03-27 00:00:00,6902873.0,6902873.0
230,9.985,39.144,2019-03-28 00:00:00,6903238.0,6903238.0
231,17.971,34.089,2019-03-28 00:00:00,6903237.0,6903237.0
