,lon,lat,time,name,ID
91,34.286,33.318,2019-02-02 00:00:00,6901773.0,6901773.0
92,6.049,39.219,2019-02-03 00:00:00,6901774.0,6901774.0
93,26.677,34.232,2019-02-03 00:00:00,6903247.0,6903247.0
94,27.377,34.808,2019-02-03 00:00:00,6902900.0,6902900.0
95,3.927,40.699,2019-02-04 00:00:00,6902803.0,6902803.0
96,6.875,40.139,2019-02-04 00:00:00,6902804.0,6902804.0
97,21.388,36.462,2019-02-04 00:00:00,6901772.0,6901772.0
98,27.579,35.215,2019-02-04 00:00:00,6902872.0,6902872.0
99,7.376,42.635,2019-02-05 00:00:00,6902901.0,6902901.0
100,7.348,39.787,2019-02-06 00:00:00,6901657.0,6901657.0
101,17.636,41.621,2019-02-06 00:00:00,6903250.0,6903250.0
102,17.826,34.747,2019-02-06 00:00:00,6903237.0,6903237.0
103,27.365,34.843,2019-02-06 00:00:00,6902900.0,6902900.0
104,16.627,38.193,2019-02-07 00:00:00,6903249.0,6903249.0
105,23.752,39.283,2019-02-07 00:00:00,6903283.0,6903283.0
106,12.62,39.251,2019-02-08 00:00:00,6902903.0,6902903.0
107,23.3,34.644,2019-02-08 00:00:00,6901775.0,6901775.0
108,26.554,34.339,2019-02-08 00:00:00,6903247.0,6903247.0
109,27.382,35.279,2019-02-08 00:00:00,6902872.0,6902872.0
110,3.952,40.511,2019-02-09 00:00:00,6902803.0,6902803.0
111,6.914,40.251,2019-02-09 00:00:00,6902804.0,6902804.0
112,27.354,34.865,2019-02-09 00:00:00,6902900.0,6902900.0
113,34.191,33.263,2019-02-09 00:00:00,6901773.0,6901773.0
114,7.647,42.484,2019-02-11 00:00:00,6902901.0,6902901.0
115,9.879,39.989,2019-02-11 00:00:00,6903238.0,6903238.0
116,17.83,34.654,2019-02-11 00:00:00,6903237.0,6903237.0
117,17.901,41.293,2019-02-11 00:00:00,6903250.0,6903250.0
118,21.364,36.505,2019-02-11 00:00:00,6901772.0,6901772.0
119,16.164,37.809,2019-02-12 00:00:00,6903249.0,6903249.0
